GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,1022500005,24,204333,Natasha Cloud,1611661313,New York Liberty,1,7,56,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-44,16,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,38,204333,Natasha Cloud,1611661313,New York Liberty,1,6,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,-3,1,1,20250517,NYL,LVA
Shot Chart Detail,1022500005,79,204333,Natasha Cloud,1611661313,New York Liberty,1,3,23,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,27,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,97,204333,Natasha Cloud,1611661313,New York Liberty,1,2,19,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,17,90,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,119,204333,Natasha Cloud,1611661313,New York Liberty,1,1,11,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-90,151,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,211,204333,Natasha Cloud,1611661313,New York Liberty,2,6,5,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,2,1,1,20250517,NYL,LVA
Shot Chart Detail,1022500005,221,204333,Natasha Cloud,1611661313,New York Liberty,2,5,12,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,13,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,239,204333,Natasha Cloud,1611661313,New York Liberty,2,3,30,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,4,1,1,20250517,NYL,LVA
Shot Chart Detail,1022500005,252,204333,Natasha Cloud,1611661313,New York Liberty,2,2,22,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,54,233,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,276,204333,Natasha Cloud,1611661313,New York Liberty,2,0,50,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,56,162,1,1,20250517,NYL,LVA
Shot Chart Detail,1022500005,325,204333,Natasha Cloud,1611661313,New York Liberty,3,8,21,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,30,27,1,1,20250517,NYL,LVA
Shot Chart Detail,1022500005,327,204333,Natasha Cloud,1611661313,New York Liberty,3,7,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-46,261,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,348,204333,Natasha Cloud,1611661313,New York Liberty,3,6,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,10,259,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500005,496,204333,Natasha Cloud,1611661313,New York Liberty,4,6,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,17,1,1,20250517,NYL,LVA
Shot Chart Detail,1022500005,505,204333,Natasha Cloud,1611661313,New York Liberty,4,6,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,17,1,1,20250517,NYL,LVA
Shot Chart Detail,1022500005,531,204333,Natasha Cloud,1611661313,New York Liberty,4,3,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-213,147,1,1,20250517,NYL,LVA
Shot Chart Detail,1022500005,564,204333,Natasha Cloud,1611661313,New York Liberty,4,1,28,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,24,30,1,0,20250517,NYL,LVA
Shot Chart Detail,1022500016,25,204333,Natasha Cloud,1611661313,New York Liberty,1,8,2,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,45,18,1,0,20250522,CHI,NYL
Shot Chart Detail,1022500016,182,204333,Natasha Cloud,1611661313,New York Liberty,2,8,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-146,202,1,0,20250522,CHI,NYL
Shot Chart Detail,1022500016,196,204333,Natasha Cloud,1611661313,New York Liberty,2,8,2,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,6,1,1,20250522,CHI,NYL
Shot Chart Detail,1022500016,212,204333,Natasha Cloud,1611661313,New York Liberty,2,7,16,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,2,1,0,20250522,CHI,NYL
Shot Chart Detail,1022500016,451,204333,Natasha Cloud,1611661313,New York Liberty,3,1,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23,-10,235,1,1,20250522,CHI,NYL
Shot Chart Detail,1022500016,457,204333,Natasha Cloud,1611661313,New York Liberty,3,0,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-51,236,1,1,20250522,CHI,NYL
Shot Chart Detail,1022500016,480,204333,Natasha Cloud,1611661313,New York Liberty,4,9,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,23,-195,128,1,1,20250522,CHI,NYL
Shot Chart Detail,1022500016,484,204333,Natasha Cloud,1611661313,New York Liberty,4,8,50,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,1,1,1,20250522,CHI,NYL
Shot Chart Detail,1022500016,510,204333,Natasha Cloud,1611661313,New York Liberty,4,7,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,118,222,1,1,20250522,CHI,NYL
Shot Chart Detail,1022500016,532,204333,Natasha Cloud,1611661313,New York Liberty,4,6,24,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,12,1,0,20250522,CHI,NYL
Shot Chart Detail,1022500021,36,204333,Natasha Cloud,1611661313,New York Liberty,1,6,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-205,139,1,0,20250524,IND,NYL
Shot Chart Detail,1022500021,203,204333,Natasha Cloud,1611661313,New York Liberty,2,6,42,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-54,240,1,1,20250524,IND,NYL
Shot Chart Detail,1022500021,215,204333,Natasha Cloud,1611661313,New York Liberty,2,5,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-164,185,1,1,20250524,IND,NYL
Shot Chart Detail,1022500021,236,204333,Natasha Cloud,1611661313,New York Liberty,2,3,48,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,10,1,1,20250524,IND,NYL
Shot Chart Detail,1022500021,239,204333,Natasha Cloud,1611661313,New York Liberty,2,3,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,18,249,1,0,20250524,IND,NYL
Shot Chart Detail,1022500021,333,204333,Natasha Cloud,1611661313,New York Liberty,3,7,26,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,7,30,1,1,20250524,IND,NYL
Shot Chart Detail,1022500021,359,204333,Natasha Cloud,1611661313,New York Liberty,3,5,19,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,30,1,1,20250524,IND,NYL
Shot Chart Detail,1022500021,431,204333,Natasha Cloud,1611661313,New York Liberty,3,0,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-162,215,1,0,20250524,IND,NYL
Shot Chart Detail,1022500021,476,204333,Natasha Cloud,1611661313,New York Liberty,4,7,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20250524,IND,NYL
Shot Chart Detail,1022500028,15,204333,Natasha Cloud,1611661313,New York Liberty,1,9,11,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,208,1,0,20250527,NYL,GSV
Shot Chart Detail,1022500028,39,204333,Natasha Cloud,1611661313,New York Liberty,1,7,17,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,42,47,1,0,20250527,NYL,GSV
Shot Chart Detail,1022500028,133,204333,Natasha Cloud,1611661313,New York Liberty,1,0,29,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-14,1,0,20250527,NYL,GSV
Shot Chart Detail,1022500028,169,204333,Natasha Cloud,1611661313,New York Liberty,2,8,9,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-11,1,0,20250527,NYL,GSV
Shot Chart Detail,1022500028,312,204333,Natasha Cloud,1611661313,New York Liberty,3,8,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-221,130,1,1,20250527,NYL,GSV
Shot Chart Detail,1022500028,371,204333,Natasha Cloud,1611661313,New York Liberty,3,4,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-237,106,1,0,20250527,NYL,GSV
Shot Chart Detail,1022500028,469,204333,Natasha Cloud,1611661313,New York Liberty,4,9,43,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,17,66,1,0,20250527,NYL,GSV
Shot Chart Detail,1022500028,473,204333,Natasha Cloud,1611661313,New York Liberty,4,9,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,177,191,1,0,20250527,NYL,GSV
Shot Chart Detail,1022500028,506,204333,Natasha Cloud,1611661313,New York Liberty,4,6,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,23,1,1,20250527,NYL,GSV
Shot Chart Detail,1022500033,65,204333,Natasha Cloud,1611661313,New York Liberty,1,4,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,129,244,1,1,20250529,NYL,GSV
Shot Chart Detail,1022500033,207,204333,Natasha Cloud,1611661313,New York Liberty,2,4,29,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,23,229,60,1,0,20250529,NYL,GSV
Shot Chart Detail,1022500033,234,204333,Natasha Cloud,1611661313,New York Liberty,2,3,38,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,-26,1,0,20250529,NYL,GSV
