GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,1022500199,457,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,2,39,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,23,-211,98,1,0,20250810,NYL,MIN
Shot Chart Detail,1022500206,121,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,9,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-68,248,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500206,131,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,8,44,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-106,215,1,0,20250812,LAS,NYL
Shot Chart Detail,1022500206,166,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,6,12,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,127,138,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500206,225,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,1,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),16-24 ft.,23,195,128,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500206,301,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,4,14,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,24,33,1,0,20250812,LAS,NYL
Shot Chart Detail,1022500206,338,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,1,41,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-60,183,1,0,20250812,LAS,NYL
Shot Chart Detail,1022500206,487,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,1,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-184,227,1,0,20250812,LAS,NYL
Shot Chart Detail,1022500206,491,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,1,22,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-23,33,1,1,20250812,LAS,NYL
Shot Chart Detail,1022500209,23,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,7,49,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,0,1,1,20250813,LVA,NYL
Shot Chart Detail,1022500209,139,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,8,16,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-193,185,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,158,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,7,5,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-65,128,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,190,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,3,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-214,125,1,1,20250813,LVA,NYL
Shot Chart Detail,1022500209,197,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,3,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,7,265,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,260,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,8,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-109,-2,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,285,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,6,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-229,164,1,1,20250813,LVA,NYL
Shot Chart Detail,1022500209,382,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,9,47,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-49,27,1,1,20250813,LVA,NYL
Shot Chart Detail,1022500209,424,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,7,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,105,244,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,434,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,6,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-218,101,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,465,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,4,19,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-65,25,1,1,20250813,LVA,NYL
Shot Chart Detail,1022500209,475,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,3,47,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2,63,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,508,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,1,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,223,105,1,1,20250813,LVA,NYL
Shot Chart Detail,1022500209,516,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,1,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,158,180,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500209,531,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,0,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,24,238,65,1,0,20250813,LVA,NYL
Shot Chart Detail,1022500216,22,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,8,6,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,157,211,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,56,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,5,6,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-136,136,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,77,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,3,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,100,270,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,125,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,9,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),16-24 ft.,23,176,154,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,159,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,7,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-28,144,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,193,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,5,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,166,210,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500216,222,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,3,16,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-61,26,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,276,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,9,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-118,156,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500216,308,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,6,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,134,61,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500216,329,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,5,21,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,19,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,373,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,2,43,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-55,242,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500216,375,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,2,11,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,20,1,1,20250816,MIN,NYL
Shot Chart Detail,1022500216,401,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,0,44,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,8,265,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,530,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,0,53,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,22,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,533,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,0,49,Missed Shot,Putback Layup Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,86,60,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500216,573,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,0,5,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-131,215,1,0,20250816,MIN,NYL
Shot Chart Detail,1022500222,20,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,7,42,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-48,20,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,24,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,7,38,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,14,1,1,20250819,NYL,MIN
Shot Chart Detail,1022500222,45,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,5,17,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-39,173,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,205,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,4,14,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,22,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,218,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,3,7,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-1,265,1,1,20250819,NYL,MIN
Shot Chart Detail,1022500222,251,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,1,21,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-16,265,1,1,20250819,NYL,MIN
Shot Chart Detail,1022500222,255,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,0,49,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-51,49,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,262,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,0,22,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-160,260,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,272,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,0,0,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-28,73,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,333,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,5,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-174,177,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,372,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,1,47,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-21,195,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,398,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,9,12,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-151,226,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,405,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,8,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,32,187,267,1,1,20250819,NYL,MIN
Shot Chart Detail,1022500222,447,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,5,30,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,1,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,453,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,4,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23,-229,31,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,489,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,2,30,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,172,235,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,508,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,1,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,11,1,0,20250819,NYL,MIN
Shot Chart Detail,1022500222,517,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,0,33,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,144,265,1,1,20250819,NYL,MIN
Shot Chart Detail,1022500229,21,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,8,11,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-34,95,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,31,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,7,27,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,123,162,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,88,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,3,9,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-117,120,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,279,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,9,5,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,30,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,322,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,5,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-213,178,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,326,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,5,23,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,35,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,332,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,4,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,38,11,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,335,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,4,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,163,194,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,366,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,2,53,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,17,258,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,380,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,1,36,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-38,94,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,387,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,0,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,9,1,1,20250821,NYL,CHI
Shot Chart Detail,1022500229,397,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,0,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,140,203,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,486,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,4,36,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-35,86,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500229,562,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,0,33,Missed Shot,Step Back Bank Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-194,216,1,0,20250821,NYL,CHI
Shot Chart Detail,1022500241,72,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,4,6,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,106,41,1,1,20250825,NYL,CON
Shot Chart Detail,1022500241,146,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,8,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,175,169,1,0,20250825,NYL,CON
Shot Chart Detail,1022500241,205,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,4,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-6,276,1,0,20250825,NYL,CON
Shot Chart Detail,1022500241,271,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,8,45,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23,-71,219,1,1,20250825,NYL,CON
Shot Chart Detail,1022500241,313,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,5,30,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,66,26,1,1,20250825,NYL,CON
Shot Chart Detail,1022500241,346,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,2,46,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,26,32,1,0,20250825,NYL,CON
Shot Chart Detail,1022500241,523,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,0,35,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,67,253,1,0,20250825,NYL,CON
Shot Chart Detail,1022500277,24,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,8,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),16-24 ft.,23,190,131,1,0,20250909,NYL,WAS
Shot Chart Detail,1022500277,268,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,0,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,115,122,1,1,20250909,NYL,WAS
Shot Chart Detail,1022500277,306,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,7,3,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-95,39,1,0,20250909,NYL,WAS
Shot Chart Detail,1022500277,364,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,2,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,185,153,1,0,20250909,NYL,WAS
Shot Chart Detail,1022500277,494,1629477,Sabrina Ionescu,1611661313,New York Liberty,4,3,4,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-32,97,1,1,20250909,NYL,WAS
Shot Chart Detail,1022500283,11,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,9,5,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,9,1,1,20250911,CHI,NYL
Shot Chart Detail,1022500283,40,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,6,54,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-157,208,1,1,20250911,CHI,NYL
Shot Chart Detail,1022500283,49,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,5,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-166,201,1,0,20250911,CHI,NYL
Shot Chart Detail,1022500283,100,1629477,Sabrina Ionescu,1611661313,New York Liberty,1,1,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,2,1,1,20250911,CHI,NYL
Shot Chart Detail,1022500283,160,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,7,21,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,38,121,367,1,0,20250911,CHI,NYL
Shot Chart Detail,1022500283,193,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,5,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,141,201,1,0,20250911,CHI,NYL
Shot Chart Detail,1022500283,200,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,4,38,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-37,51,1,0,20250911,CHI,NYL
Shot Chart Detail,1022500283,205,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,4,16,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-63,15,1,1,20250911,CHI,NYL
Shot Chart Detail,1022500283,240,1629477,Sabrina Ionescu,1611661313,New York Liberty,2,1,32,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-16,192,1,1,20250911,CHI,NYL
Shot Chart Detail,1022500283,278,1629477,Sabrina Ionescu,1611661313,New York Liberty,3,8,50,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-236,16,1,0,20250911,CHI,NYL
